date,r_装置→AI下流_lag1
2025-02-25,0.0016625498094377787
2025-02-26,-0.004815427794061128
2025-02-27,-0.0017535975535592657
2025-02-28,-0.027936435549515158
2025-03-03,-0.038976200322570154
2025-03-04,-0.03656739936610453
2025-03-05,-0.06173072606639924
2025-03-06,-0.04124728243824505
2025-03-07,-0.05655519560605632
2025-03-10,-0.06321230295826168
2025-03-11,-0.0679607677203023
2025-03-12,-0.06807518457404359
2025-03-13,-0.05852835979305167
2025-03-14,-0.039217553839208
2025-03-17,-0.03357696713689282
2025-03-18,-0.04902264295664087
2025-03-19,-0.058640512482601374
2025-03-21,-0.05599336186505544
2025-03-24,-0.08282023963479195
2025-03-25,-0.08697962779367355
2025-03-26,-0.09532004275867641
2025-03-27,-0.06456026422939358
2025-03-28,0.015752513573121213
2025-03-31,0.0692107452791499
2025-04-01,0.08370365300275581
2025-04-02,0.08872182094573046
2025-04-03,0.10643934066934443
2025-04-04,0.18147723025228932
2025-04-07,0.0009983085291840024
2025-04-08,-0.04442654419605912
2025-04-09,-0.1314614877037544
2025-04-10,-0.13464889166797797
2025-04-11,-0.13830893771407704
2025-04-14,-0.12993726159169552
2025-04-15,-0.13598544648022412
2025-04-16,-0.13874516606272638
2025-04-17,-0.13670807759412673
2025-04-18,-0.13357750569673071
2025-04-21,-0.13383247820964353
2025-04-22,-0.13683425861767137
2025-04-23,-0.13751085067201152
2025-04-24,-0.12867681079658697
2025-04-25,-0.17730934046335145
2025-04-28,-0.1773756904631417
2025-04-30,-0.16476089291837873
2025-05-01,-0.15942705963405596
2025-05-02,-0.16322630567370722
2025-05-07,-0.17468265808983133
2025-05-08,-0.16446900153080907
2025-05-09,-0.1592244334086219
2025-05-12,-0.16717678114458126
2025-05-13,-0.1662723845111932
2025-05-14,-0.16590560765830464
2025-05-15,-0.16952606764556707
2025-05-16,-0.1664080934090188
2025-05-19,-0.15893556561565197
2025-05-20,-0.15920719025620264
2025-05-21,-0.15494168623614302
2025-05-22,-0.15463419376111887
2025-05-23,-0.15042251377602406
2025-05-26,-0.14865257549731153
2025-05-27,-0.1483541527468648
2025-05-28,-0.14944634730360895
2025-05-29,-0.1485541189091607
2025-05-30,-0.1357151335992904
2025-06-02,-0.13828760016205716
2025-06-03,-0.14065889761794115
2025-06-04,-0.1367831960074191
2025-06-05,-0.12948049856123275
2025-06-06,-0.12813537695213584
2025-06-09,-0.1292622462280485
2025-06-10,-0.1317848905275054
2025-06-11,-0.1294769217103133
2025-06-12,-0.12817398538222086
2025-06-13,-0.13335606764066402
2025-06-16,-0.12840883350761884
2025-06-17,-0.125810146759232
2025-06-18,-0.12711345479694577
2025-06-19,-0.12298254746921955
2025-06-20,-0.12615282629587357
2025-06-23,-0.1287331267848512
2025-06-24,-0.13508498017013892
2025-06-25,-0.127450349823239
2025-06-26,-0.12432564284586584
2025-06-27,-0.11731188266575315
2025-06-30,-0.1173871534994095
2025-07-01,-0.11943767946512075
2025-07-02,-0.11400344590270246
2025-07-03,-0.11160507606450257
2025-07-04,-0.1072138093909976
2025-07-07,-0.11282235651320152
2025-07-08,-0.11146992335207931
2025-07-09,-0.11780779626986919
2025-07-10,-0.12265135107716432
2025-07-11,-0.12489085839380336
2025-07-14,-0.1252102020267565
2025-07-15,-0.1253122267218157
2025-07-16,-0.14239047208565658
2025-07-17,-0.1564044737515124
2025-07-18,-0.15329608383259188
2025-07-22,-0.15791942112542812
2025-07-23,-0.16168596435375374
2025-07-24,-0.15864590927704797
2025-07-25,-0.1577719858277077
2025-07-28,-0.1334748650404867
2025-07-29,-0.12468994112237579
2025-07-30,-0.1233680789311348
2025-07-31,-0.12336488983115754
2025-08-01,-0.10677108872616654
2025-08-04,-0.10758779993740042
2025-08-05,-0.10944548211586977
2025-08-06,-0.1132858768402334
2025-08-07,-0.11576578172995257
2025-08-08,-0.10743457652787966
2025-08-12,-0.10610878145393189
2025-08-13,-0.10544724846859166
2025-08-14,-0.10869703310413681
2025-08-15,-0.1005420348997001
2025-08-18,-0.09885193767838078
2025-08-19,-0.09635543585245063
2025-08-20,-0.09349114854890253
2025-08-21,-0.09420893041514421
2025-08-22,-0.09536257733665024
2025-08-25,-0.08086116678939491
2025-08-26,-0.0797006324026543
2025-08-27,-0.07750091799508203
2025-08-28,-0.07745551898856265
2025-08-29,-0.08257084432877523
2025-09-01,-0.08155686461412134
2025-09-02,-0.07136271458273868
2025-09-03,-0.07378729561046575
2025-09-04,-0.07392492678987493
2025-09-05,-0.0733135391964653
2025-09-08,-0.08106310779402347
2025-09-09,-0.07573272611115821
2025-09-10,-0.06894001811080502
2025-09-11,-0.06658874064150029
2025-09-12,-0.06769317920137356
2025-09-16,-0.07036936170844685
2025-09-17,-0.06556337179592737
2025-09-18,-0.05124682401298852
2025-09-19,-0.07357078996867869
2025-09-22,-0.09019457227903628
2025-09-24,-0.09173304413152689
2025-09-25,-0.092458286065899
2025-09-26,-0.06854571489038852
2025-09-29,-0.08148719572267046
2025-09-30,-0.16393732690986776
2025-10-01,-0.03648749249374513
2025-10-02,0.023845040347536345
2025-10-03,0.16062522443026034
2025-10-06,0.1980072414164365
2025-10-07,0.2023921885314729
2025-10-08,0.18480290326145563
2025-10-09,0.17946624038051212
2025-10-10,0.18883283083080712
2025-10-14,0.1752561966669484
2025-10-15,0.1823608863963222
2025-10-16,0.1790747424907643
2025-10-17,0.16589623622295452
2025-10-20,0.17367817761662363
2025-10-21,0.16985710348125632
2025-10-22,0.19285851822396768
2025-10-23,0.183194023621018
2025-10-24,0.19288179412983436
2025-10-27,0.18784255371173422
2025-10-28,0.18860552975338943
2025-10-29,0.15829711582327888
2025-10-30,0.15694404399608908
2025-10-31,0.14693145496846283
2025-11-04,0.15497156199755507
2025-11-05,0.15690479212764183
2025-11-06,0.1537925355230514
2025-11-07,0.1408589256392722
2025-11-10,0.13429523001388427
2025-11-11,0.1316822342981355
2025-11-12,0.13478465897164263
2025-11-13,0.12395457821549342
2025-11-14,0.11659557936312179
2025-11-17,0.11061047405463224
2025-11-18,0.1101013253657546
2025-11-19,0.10710095080930437
2025-11-20,0.08702322250169199
2025-11-21,0.1370935597630712
2025-11-25,0.12399059784091099
2025-11-26,0.12946757162053066
2025-11-27,0.1286671529672974
2025-11-28,0.129412471956993
2025-12-01,0.1309083410927674
2025-12-02,0.13143465173230465
2025-12-03,0.15725156006927432
2025-12-04,0.15678926023392503
2025-12-05,0.15666136113018003
2025-12-08,0.15582344757931504
2025-12-09,0.16787735023638448
2025-12-10,0.17501547930502653
2025-12-11,0.17457588156657516
2025-12-12,0.1772993565830009
2025-12-15,0.17910553478284516
2025-12-16,0.18138851355609772
2025-12-17,0.19187530502554637
2025-12-18,0.19526326526416893
2025-12-19,0.1881080971674632
2025-12-22,0.1860349500532583
2025-12-23,0.17828498457309194
2025-12-24,0.17865517352960827
2025-12-25,0.17824710638509236
2025-12-26,0.17043895078349186
2025-12-29,0.1739073485854336
2025-12-30,0.17183546717763482
2026-01-05,0.17880996432927476
2026-01-06,0.17027714569548436
2026-01-07,0.17107363138497145
2026-01-08,0.1728490557402535
2026-01-09,0.1768794747067333
2026-01-13,0.16378756363813735
2026-01-14,0.15378677951083858
2026-01-15,0.15684245569734595
2026-01-16,0.16019812225076333
2026-01-19,0.15806924766009228
2026-01-20,0.171707332641974
2026-01-21,0.16966502646622378
2026-01-22,0.1666692380382766
2026-01-23,0.1710834486471997
2026-01-26,0.146298693500323
2026-01-27,0.135466352929374
2026-01-28,0.1387150571579212
2026-01-29,0.13619984175988686
2026-01-30,0.11502078143882885
2026-02-02,0.0900121382409494
2026-02-03,0.08553194749491339
2026-02-04,0.09231275084678343
2026-02-05,0.09797054062208983
2026-02-06,0.09012994777484398
2026-02-09,0.11682014287417918
2026-02-10,0.11854788251125818
2026-02-12,0.13361903527047703
2026-02-13,0.1270878996605189
2026-02-16,0.12752133133874588
2026-02-17,0.12437209857524621
2026-02-18,0.11331399769133835
2026-02-19,0.11764521151375015
2026-02-20,0.12081593158935225
2026-02-24,0.12621209907170086
2026-02-25,0.13651893687602712
2026-02-26,0.1352109311829857
2026-02-27,0.1378184031792346
2026-03-02,0.14122337847181518
2026-03-03,0.15283413537265036
2026-03-04,0.1361320546227741
2026-03-05,0.14569897882143645
2026-03-06,0.14502917011669575
2026-03-09,0.111673293065029
2026-03-10,0.13498666645816224
2026-03-11,0.11682190350121503
2026-03-12,0.11853410000575892
2026-03-13,0.11559798541223917
2026-03-16,0.11541783953317644
2026-03-17,0.10067591711630323
2026-03-18,0.09074433889981087
2026-03-19,0.08011632323802935
2026-03-23,0.09244558800271259
2026-03-24,0.0881363145027998
2026-03-25,0.08425199314573224
2026-03-26,0.08491896028471783
2026-03-27,0.07104900993018964
2026-03-30,0.08317045499887493
2026-03-31,0.0691972265987041
2026-04-01,0.06514939065155799
2026-04-02,0.024496595424137752
2026-04-03,0.03293238830188215
2026-04-06,0.022257605501203825
2026-04-07,0.01563447266216324
2026-04-08,0.0031060365667481857
2026-04-09,0.01542416152250604
2026-04-10,0.027086208864657305
2026-04-13,0.03055823273519514
2026-04-14,0.041744309791147724
2026-04-15,0.03734077377854659
2026-04-16,0.04971278451246037
2026-04-17,0.03834042785388596
2026-04-20,0.03892522951272351
2026-04-21,0.03775069114880546
2026-04-22,0.04174553061224345
2026-04-23,0.029392093913110068
2026-04-24,0.020838634470663274
2026-04-27,0.008014845021608262
2026-04-28,0.022606683344080638
2026-04-30,0.014232868152244284
2026-05-01,0.022796166027881967
2026-05-07,0.02409857988553222
2026-05-08,0.024872669800337824
2026-05-11,0.02298249939227566
2026-05-12,0.03127861597377029
2026-05-13,0.031091170669895245
2026-05-14,0.023280427805991773
2026-05-15,0.028962206507351942
2026-05-18,0.03361919616360718
2026-05-19,0.05216484053397787
2026-05-20,0.05425657243786932
2026-05-21,0.07613870694355801
2026-05-22,0.0800330952392007
2026-05-25,0.10408873157477276
2026-05-26,0.06990641620328718
2026-05-27,0.06498521298749804
2026-05-28,0.059329192732593454
2026-05-29,0.056249717259810844
2026-06-01,0.05732360816053931
